5357,1960761257,negative,It's too hot. I hate summer  #harrymcflytosing
5360,1960762036,sadness,@LolzyluvsJB Neither could i! And i looked on ebay and it was like 250 euro for two!!!! but i doubt my parents would fork that amount out
5361,1960762038,negative,@drea3000_bbcrew dude im sleepy and went to bed as soon as i got home.  whhaacck.
5362,1960762039,sadness,there's something about this area that makes my tonsils swell up everyday. i don't get it..  i feel slightly miserable. #FF done 4 now!!
5363,1960762163,sadness,@RetroBakery I would have to agree on the Bacon Cupcake... Would rather drive 2 the shop instead of 2 the office
5364,1960762262,sadness,"@nettagyrl What makes me sad is when I follow someone I converse with and have similar bios, but they don't follow me back!"
5365,1960762455,empty,@DsBabyGirl  having a stressful morning! just got my computer back (crashed) - trying to reinstall everything.
5366,1960762553,worry,You know you're too old to party like a rockstar when....you realize no one else claps when they dance. It's just you
5367,1960762713,sadness,"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r."
5371,1960763963,sadness,Now I'm all sad because I'll probably never see Fleetwood Mac.
5374,1960806953,sadness,I feel guilty bc I think it's my fault the hard drive died
5376,1960807415,sadness,Could do with some messages to cheer me up  !!!!! @RobynLouise1993 @leahstakes @MissKeriBaby @jewlear @Celenko @sarahbeeny @Beverleyknight
5378,1960808064,sadness,is in the costume shop cleaning and STARVING. Bring me food???
5380,1960808956,sadness,"@PhilipHotchkiss Sorry, but I don't see a Twitter user named @TomClain"
5381,1960809015,worry,@sk8n_bree say hi to the otters! They are my favorite- besides the fact they are slowly killing themselves with each shell they open.
5382,1960809017,worry,sorry guys i didn't sign in for a while  sorry every1
5383,1960809129,negative,"@jonraff I jus spoke 2 my lawyer, if I blow trial =3to7"
5384,1960809381,worry,Horrid dream. I suspect I will have to cancel my plans tonight...
5385,1960809431,negative,@twenty8 Shitttttt
5386,1960809457,negative,@kianlim Snap To Grid. I just realized that I haven't seen Iqbal in 5 days.
5387,1960809800,anger,@mashable Link to ff &quot;how it works&quot; is broke!
5388,1960809900,worry,@SquishT77 So sorry to hear about your mum.
5390,1960810151,negative,Follow Friday is a bit hard to do when my work kicks in on Fridays
5391,1960810579,negative,bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try
5392,1960811112,worry,my online portfolio is down  great...esp when jobs are trying to look at it
5395,1960811597,worry,"@Jaisaphira I agree, however I can't sell  until I'm a full brick &amp; motar store...  soon though hopefully"
5398,1960811752,worry,"The one day I do my hair, weather sucks  where is the sun?"
5400,1960812135,worry,"4 hours of sleep, a migraine, again? What is wrong with me?    hate my life"
5401,1960812512,worry,@clairmc my riding time has been dismal too during these rainy weeks.  haven't been able to make myself to go to the gym instead.
5402,1960812607,worry,@ekalavyab dammit i had the passes but i am still at work
5403,1960812644,sadness,@IamChrisMann I'm just sick of stupid guys but for a moment u make me believe not all of them suck then I get back to reality
5404,1960812888,worry,Going to the doctors now. Scared as shit.
5405,1960813248,worry,My body hurt  I need a rub down like NOW!
5406,1960813431,worry,@chantelnicole I am lost. Please help me find a good home.
5407,1960813657,worry,"@countingcrows i'm totally gutted, i ended up with my foot in a cast today so i can't travel to nottingham now to see you guys   xxx"
5408,1960814213,worry,"@electricdog 140 characters, I find, is rarely enough to elaborate much upon anything."
5409,1960814657,sadness,@thinkgeek curses upon the ridiculously slow internetz at work!  The dang image just now loaded...
5411,1960814958,sadness,@flyyKiDDangel lmao I need a shopping partner today.
5415,1960816199,worry,My throat hurts
5416,1960816516,worry,@EAZY_ERON Effy breaks my heart.
5418,1960816677,sadness,"@LinkedInBrian Unfortunately, I will be nowhere near the beach. I have fam in that area, too."
5420,1960816877,worry,"@thinkgeek Aw, man!"
5427,1960818134,sadness,darn it that was supposed to be a haiku but the formatting failed me.
5430,1960818403,worry,http://pinkpawsforlife.org/ - pets get cancer too.
5432,1960818559,sadness,Really wants to buy new clothes
5433,1960818690,negative,i hate not being able to twitterize on my cell phone  oh well
5434,1960818727,worry,"&quot;Isn't she lovely? Isn't she beautiful?&quot; Sorry Stevie, you're not really in a position to make that judgement  #steviewonder"
5435,1960818988,worry,Braxton was up at 2:30 untill 4am and now he won't sleep more than 15 minutes at a time! It's hard to be a mom on days like this!
5436,1960819050,sadness,walk was grand peeps lol feet are really hurting now thought  xx
5437,1960819672,worry,Sitting @ home sick.... wish this cold wuld go away.... start skool mon!!! yay!!!! not so much
5439,1960820049,worry,trying to get into the groove of studying  heeelllppppp meeeeeeee
5440,1960820352,sadness,How could they kill him? Hollyoaks made me sad.
5441,1960820362,worry,@infinitus_ When they don't pop well. I feel lousier after playing those.
5442,1960820637,sadness,i need to get my life together aka my apartment all cleaned and back how it was before my birthday
5443,1960820828,negative,@novah gah i forgot about separate bins. maybe this is a bad idea
5444,1960821314,worry,ahh everyone's out today taking in the sunny weather except me  might go and watch some tv...
5445,1960857150,empty,"@jenthegingerkd @c2s @cjewel @JenSchaller I like fridays generally, but class is extended today  and I'm starving :X haha &lt;/whine&gt; O:-P"
5449,1960858820,worry,got back from walking to school gotta go back around one or two that heat almost gave me a stroke
5451,1960859086,worry,you know you're working to late when you hear about the sun setting via twitter
5452,1960859191,worry,starting phase 1 of operation &quot;be productive&quot;- pack clothes. can't find pink tank top!! oh no!!!
5455,1960859432,negative,presentations finished. Busted ankle after stupido models broke catwalk and I TWICE fell in hole in beautiful bottle green Mary Janes
5456,1960859442,sadness,- me and my mom's cars were broken into.  I feel violated.
5458,1960860254,negative,"Ok I'm frustrated, there is hella dust between the screens of my blackberry"
5459,1960860290,sadness,My car is in the car hospital for the nxt 7 days  I gotta go pick up a loaner car b4 6! Bein without wheels 4 7day will set me back heavy!
5460,1960860729,worry,@Youngbanks206 did you already get your update? I havent yet
5461,1960860950,worry,@cazp09  lol y? is it really gross??  i'm HUNGRY and theres nothin to have
5462,1960861119,negative,Need a nap  but I have to take 4 trains now
5463,1960861234,worry,@uncomplex not sure I can make it afterall
5464,1960861397,worry,"i had my chance and blew it, now i have to suffer the consequences..gnite tweeps"
5465,1960861531,worry,kids out for summer/ pool has been taken over/ no more tanning girls  #haiku #yayschoolisout #sarcasm
5466,1960862057,sadness,@tcwmatt oh no!!!  well..... When you get back lots of pictures!!!
5467,1960862577,worry,My sister got a lunch date and I don't
5469,1960863363,sadness,"@cheetham Alas, we can't broadcast the lunches as we have no bandwidth in those rooms"
5471,1960864509,worry,Sitting at my desk wishing things were different
5472,1960864593,worry,is wondering why no one else is following it....  C'mon people!
5474,1960865527,worry,@CaityKaboom so sad i have to pay $60
5476,1960866158,worry,Not feeling comfortable with myself today
5477,1960866492,worry,@eogasawa you looked great for being sick yesterday! i'm sorry I didn't really make an effort to say hi...  I was preoccupied for a while
5478,1960866929,sadness,I SO should've gone right now!!! *wish I could alter time!!  *
5479,1960867210,negative,@girltrumpet she said no
5482,1960867459,worry,I HAVE A HEADACHE
5485,1960868535,sadness,Tracy and Berwick breaks my achy breaky heart  They split ways in the hallways.
5487,1960869075,sadness,@deadlyknitshade  OOh but you soon get to meet the dung mice!!
5488,1960869603,worry,is sooo confused these days   But glad to be back from Lillestrï¿½m
5489,1960869894,worry,"Of all things good and awesome about shooting destination weddings, I'll miss my baby girl for few days.   #fb"
5492,1960870564,sadness,"Awh, its the last day of the tour  I'll miss hangin w/@sendoutscuds and Children 18:3. Soooo...let's make it an awesome nite in OK!!"
5494,1960870809,negative,"I've been killing ants today ( put workers to alcohol for genetic analysis). I feel kind of bad for that... Its necessary, but not nice"
5496,1960871098,sadness,"@semipenguin they are gone after I restarted TwetDeck  , and I wanted to follow  the peeps that I got posted frommy friends :/"
5498,1960871691,sadness,@Brookeleeadams Gutted you won't be on live office girls anymore
5499,1960871813,worry,"@dnbauman hahah yeah, i had the same problem. Tomorrow there is a bday dinner for Terry at 7:30 so i don't think we'll see the fight"
5502,1960872744,worry,"my car is in at the garage &amp; is not coming out anytime soon! last time I heard the gearbox was the problem, still waiting for the quote."
5503,1960872766,sadness,Taking my brother to the airport  Then gym.
5505,1960874124,sadness,@esatt you don't wanna see me while you're here?
5507,1960874435,worry,"On hold with unemployment, hoping to get call completed before I need to get daughter from school! Not looking good"
5509,1960874750,worry,"Iï¿½m Back, sorry, lot a work  news?"
5510,1960875002,empty,@NamOf I know  My bro asked if I shaked my fists and now own 6 cats. Will have to make up for last night this weekend when I'm in Philly.
5511,1960875774,empty,bored bored bored. nothing to do today besides work at 5
5513,1960900440,worry,ok nevermind. photo was set to private. sorry.
5514,1960900792,sadness,just got home from school and from the wake of my friend's father.  so tired..
5515,1960900960,sadness,"is off to get her hair cut in the morning, and is not looking forward to spending a weekend alone"
5516,1960901140,sadness,Life can get soo Dull sometimes what do you do when u have no 1 around  x
5517,1960901222,worry,@ilovesarai i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!
5523,1960902150,sadness,I'm too busy at work today...it is interferring with socializing
5525,1960902624,worry,TGIF! What a morning! It's been non-stop &amp; I need coffee. Stayed up late last night trying to get todays work done. Didn't work
5527,1960902861,sadness,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)"
5528,1960902882,worry,"@deedz I totally agree. I just don't like it when everybody closes the windows in buses, trains etc. I'm afraid of getting diseases there"
5529,1960902907,negative,"@alex_roy haha, I actually have it here but it won't hook up to the internet!"
5530,1960903104,sadness,@LolzyluvsJB Yeaa i'm so sad i've watched her live performances in Peru etc and they are EPIC!   I wish she'd just come to N.I! lol xo
5531,1960903364,sadness,the mall i once worked at has turned into a very depressing place
5533,1960903914,worry,@Rukkie    What To Say?
5535,1960904459,negative,I've got no idea how to reach the birthday brunch location.. Roads around west Jkt? Clueless
5536,1960904853,worry,@NancyEDunne oh Nancy - so sorry for your loss  &amp; wishing you the best!
5537,1960904903,worry,Slept at my parents the bed was hard as a rock now my back feels like a rock
5540,1960905559,sadness,(@isabelmariee) oh snap
5541,1960905670,worry,@deadra I could have bought a Vespa with the amount of money I just spent
5542,1960906107,sadness,@daaku @danishk lol.. zzzzy in office and I'm alone in my bay again.
5543,1960906137,worry,industrial tommorow! oh yeah &amp; I get to go see a bunch of old people go away forever &amp; I will probably cry all over the place.
5544,1960906439,worry,I always feel like I'm betraying her trust in me when I drop the pup off at the groomer.
5546,1960907311,sadness,http://twitpic.com/66q88 - So....I don't have a PE  but I do have a Pocket Artoo!
5547,1960907330,sadness,it's raining..
5548,1960907350,worry,thinkin &amp; tryin 2 figure out lifes tricks
5549,1960907396,worry,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....
5550,1960907499,negative,"thought id tanned after an hour in the sun, i was wrong....i've just burnt"
5552,1960908039,sadness,@thewordaliveaz  I was SUPPOSED to be coming...life got in the way lol give my friends a wild time!!!
5553,1960908186,worry,I want Guitar Hero:World Tour SOO bad.
5554,1960908419,boredom,I am sooooooo bored in textiles !
5556,1960908799,worry,just realized i gained 40 pounds in the last year  http://bit.ly/wCr3a
5559,1960909310,negative,@circusaudium it's saying that it is the wrong link-it cannot find the address.
5560,1960909333,worry,I'm really bored! My brother went to get his permit! Stay off the roads! Jk lol! It feels like all my friends have abandoned me! Except 1
5562,1960909409,worry,@drewryanscott I would be there... But I live across the country
5563,1960909426,worry,"so hot in the office as air con been broken for weeks, fans on all round office but they just push hot air around really and not helping"
5564,1960909699,sadness,"@joinrick cool, not a big user of DM though"
5566,1960909790,worry,wait a sec. there are only 8 more days left of hotdogging?  ....i did not sign up for this...
5567,1960909797,sadness,I really despair over the whole copyright situation http://bit.ly/yLY0I ~ being visually impaired means you don't deserve to read  #sccr18
5568,1960910072,worry,"gettn ready to take a trip to Jersey my dad's not doing so good, he needs a new heart~whoeva see's this please say a prayer for my dad"
5569,1960910316,worry,ive got a headache now
5570,1960910528,worry,Today seems like it should be a good day! Even though my fuel pump is going out on my car  *~xoxo~*
5571,1960911349,worry,"i didn't wake up early enough to go roller blading  contrary to a tributary, i flow endlessly"
5572,1960911358,boredom,Moving in the rain is not fun. Last day in the Hamptons
5574,1960912269,sadness,I don't like waiting
5576,1960912573,worry,"Not feeling too good at ALL, about to head to work from 12-5.  Not a bad shift, just not fun when you don't feel well! Hope it goes FAST"
5578,1960913203,worry,@MINDY979  I wish I knew..  Trying to figure something out here too
5579,1960913342,worry,I think I'm running a fever and not feeling so well!
5580,1960913749,worry,I'm extremely hungry.... and the only thing I have in my house is Soup...  I don't like soup... *pouts*
5581,1960913872,worry,Mouth hurts
5582,1960914525,negative,Looking for accessories for my #livescribe smartpen.. not many sources here in germany for it.
5583,1960915261,worry,@megshine: have fun focus grouping! i have no participants as of yet..
5585,1960941755,worry,@allureonfire I'm lookin @ the news and its not gonna b warm enough for the beach
5586,1960942322,sadness,tryin not to fall asleep at work...
5587,1960942535,worry,".@jkmodels I missed your party...you must forgive me pleassse, i feel bad.."
5588,1960942720,sadness,My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet
5589,1960942815,sadness,@QueenBofMakeup I need to do some more post but I don't have time on this tour  ........... Apologies to all my supporters.
5590,1960942961,worry,Its payday! Yay! For all the good it does. Bills bills bills....I'm broke again already
5591,1960943129,sadness,@jvfriedman can't! need to work on overtime project at lunchtime.    Sorry!
5592,1960943778,worry,So tired. Work today.
5593,1960945108,worry,"ok, i have to turn off all of my twitter device updates until i get a new battery. phone goes from fully charged to dead in about 5 hours"
5594,1960945109,worry,i have high cholesterol
5597,1960945637,worry,Headed to verizon. Praying that pinkberry is going to make it.
5598,1960945895,worry,Back to the salt mine for my one day work week. So much to do.
5600,1960946030,worry,"I have to pee (fucking coffee)  sooo long until break time. 77 more letters...what to write, what to write..oh, used them all up."
5601,1960947143,worry,LOL! That bank told me the time.
5602,1960947310,worry,@The_Vegetable me 2
5604,1960947935,sadness,"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I'm dying people!"
5606,1960948458,sadness,is very disappointed that cadbury chocolate blocks got smaller
5607,1960948502,worry,@hollsh I want to come over
5608,1960948752,worry,I'm nauseous  I need a yogurt or something..
5609,1960949042,sadness,Hicks are mean!
5611,1960949147,sadness,I miss my baby
5613,1960949231,sadness,@myhaloromance My camera is brokennn
5615,1960949980,worry,I now know more than I ever wanted to know about the extinction of frogs
5617,1960950354,sadness,@hippyofdoom I didn't even get a chance to shop @ Aldi!
5618,1960950408,sadness,@bunburyette Come online! I need someone to talk to
5619,1960950654,sadness,@Jenfidel Thanks I decided to just give up on my old HQ and go with this account. Scoundrels won
5620,1960952273,worry,I wanna leave after 2nd period *cryy*
5621,1960952405,worry,Really nice outside...I'm stuck at work
5622,1960952709,worry,Gardening stuff I ordered got returned to sender because it was damage  need to work out how to get to a garden centre.
5623,1960952741,negative,i have a fever
5624,1960953292,worry,@chrisrcook Since the demise of Woolworths it isn't easy to find reasonably priced pick n mix anywhere
5626,1960953382,worry,thinks lamb chops would be really nice right about now... or maybe some sushi  mmm.. maybe just an ice lolly cos its so damn hot!!!
5627,1960953552,sadness,My back is killing me. Stupid softball
5629,1960953719,worry,@DanKalbacher It won't EVER happen again...I feel like I let my team down
5631,1960953815,negative,Still in same queue barely 1 metre from where i last twittered. This is insane. And i paid for this
5633,1960953863,worry,"@KarenEJones -dont know if u herd but queensland is havin it bad they have floods and in this weather, i want to help but i cant"
5634,1960953932,sadness,"Again, I'm stuck in traffic jams ... Somewhat starting to be the same situation every day. That's sad, really"
5635,1960954086,sadness,Irony: Inventor of Ford Mustang can't keep his car   http://tinyurl.com/lpmvtk via @JeffHolton:
5636,1960954150,worry,@geskoi Sorry to hear.
5640,1960956204,empty,@annakayh your not in school
5641,1960956506,worry,Was meant to go play cricket but can't get a lift so I'm now stuck at home watching the Apprentice on a lovely day  http://ff.im/-3niD8
5642,1960956592,sadness,@morethanfine I wish we could make a quick trip to LA in July  I miss LA
5643,1960956755,sadness,@THE_WOCKEEZ @DonnieWahlberg Don't wanna miss ANY of your shows...you guys kick it! Sad to say...my plane is in the shop...
5644,1960957039,worry,My car died this morning.  On top of everything that happened yesterday.  Whoever put the hex on me please let me know what I did wrong?
5645,1960957412,sadness,Conference call arranged for 4.30pm today just blew my leaving early out the window
5646,1960957557,worry,@freosan My dad had to bury ours six weeks ago. She became his after I left for college fourteen years ago. Long time to have a kitty.
5647,1960957685,worry,Gonna go and see my sister at Mount Sinai ....  she's there for at least another 24 hours.
5648,1960958148,sadness,@AyeshaM13 bored in class. I wanna go home.
5650,1960958790,negative,@DunkDetox it must've been Miami cause I haven't been able to drive my car since we got back...it needed an oil pump
5651,1960991099,empty,@finnmacool I am lost. Please help me find a good home.
5652,1960991329,worry,"Well, my dog still isn't at the shelter. I hope someone good has him"
5653,1960991350,negative,@trvsbrkr not working here
5654,1960991455,worry,@felipemercado are you still angry with me?
5655,1960991910,worry,@seth_cohen I am lost. Please help me find a good home.
5657,1960992526,worry,the plan to not spend money is not going well
5659,1960992660,sadness,@Subville ...snuggles you back......everyones telling me to get over it ...but ive had her 15 years  x
5660,1960992673,worry,@tommcfly We're running out of things to tweet to you.  Wish we could get your reply! Come to the Philippines?  TWEEET!
5661,1960993074,sadness,Why do you hurt me? Does it bring you joy to see me cry? You know I love you more then anything and yet u break my heart everyday!
5662,1960993116,sadness,"My feet are killing, I've walked miles in search of an art shop...doesn't seem like Ealing has one"
5663,1960993456,sadness,RIP to officer Edwards. May GOD continue to bless his family. What's up wit cops killing cops. Seen the same thing happen on &quot;The WIRE&quot;.
5666,1960994113,negative,My bum hurts.
5667,1960994290,negative,my sensors don't seem to want to last for more than 3 1/2 days
5669,1960994974,worry,"@JackieTheGreat first of all i love your picture, PICTURE whore. &amp; the boyfriend???  JACKIE. FML. WHY HAVEN'T YOU EMBRACED THE PHONE &amp;"
5671,1960995163,sadness,I want to see Drag Me to Hell. But I get the feeling none of my friends will go w/ me
5673,1960996603,worry,i feel like crap right now and i have one more month of school left  FML HARD
5676,1960997014,worry,Dangling belly rings are a bad investment...the cutest ones ALWAYS pop
5677,1960997125,worry,@143presents What time you close today? Is it the last day today or tmr? I may shed a tear
5678,1960997217,worry,@HeadHardHat  Sorry to read about your layoff.  I'll keep you in my thoughts.
5679,1960997569,sadness,@agoodeye I am soooo disapoointed I couldn't make it  I will be there next time! Glad it was productive.
5680,1960998303,worry,@snipeyhead the there's confuse me
5681,1960998360,worry,@_supernatural_ http://twitpic.com/66l83 - I really miss her.
5682,1960998525,negative,"nvm, i'll stop. whatever. see you 5th i guess"
5684,1960998624,worry,would rather be with the bride doing last minute wedding stuff instead of being stuck behind a desk until 5.  Someday...
5685,1960998783,worry,Sometimes it hurts that pets cant talk back to us. What if they are in pain. How would they tell us.
5686,1960999015,worry,@ameeface  What's wrong with her?
5687,1960999059,sadness,why does zero have to have thomas in it?
5688,1960999082,sadness,@frazzel It wouldn't let me download it cos it said I'm the UK. I had a little cry.
5689,1960999108,worry,i got hurt helping my grandad cut the hedge.  &amp; i swear i have spiders all over me D: erugh xx
5690,1960999459,sadness,Ahhh I'm engulfed in shooooes. Who told me to buy so maany damn shoes
5693,1961000574,worry,my apple-mouse doesn't work on my shiny red coffee table...
5695,1961000839,worry,Learned a lesson the hard way. Lost my USB stick and backup was a month old
5697,1961001719,sadness,@hummingbird604 yeah it can be tough some times..
5698,1961001951,negative,@AlexBurdz sorry bout your cat !
5699,1961002230,worry,it's almost june and i'm bundled up because of this nasty ass weather! i just want to lay in the sun on the patio near the roses
5700,1961002419,worry,@HubUK wow thats impressive! luckily im not in rush but i feel for friends who aren't getting any younger but cant move house  tricky
5702,1961002608,worry,"@tommcfly My eyes are starting to hurt. So late. But must reach 200 updates due to tweets sent to youuuu! Philippines tour, pleeease?"
5703,1961002683,worry,MY CAR IS ALMOST DEFINATELY GOING TO BE WRITTEN OFF! THE GARAGE RANG AND SAID THE WORK WILL COST 3K AND ITS UP TO THE INSURANCE CO
5704,1961002924,sadness,Another day in jury duty.
5705,1961002981,worry,"@JaredDouglas i'm still awake, coulnd't go back to sleep"
5707,1961004008,worry,"Sitting at work, waiting for this day to be over with. It is always Fridays that take forever. Wish the weekend would get here already."
5709,1961004322,worry,"@natdcook hey you, honey bear! Don't goooooooo  puhleeezeee.."
5711,1961004534,negative,I am sooo tired
5714,1961004993,worry,@kevinwilliams yeah I guess so  it makes me very sad though becase the disc is scratched!
5715,1961005154,worry,got woken up early AGAIN  I kinda wana just chill today but there's so much to do!
5718,1961005387,worry,has toothache
5720,1961006011,worry,Feeling sick at stomach today
5721,1961006236,sadness,is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah
5722,1961033533,worry,I woke up this morning thinking it is Saturday
5725,1961033997,worry,@KMON3Y LOL well these girls didnt!!! And my girl made me tip the lady and she put her boobies in my face
5726,1961034440,worry,i am Marina and i sware to God i'll never again end up studying French till 2 o'clock at night EVER AGAIN...too much drama...sooo sleepy
5728,1961034908,worry,@JackieKessler  sad face.
5729,1961035128,worry,5 hours to go and no football again for me
5730,1961035176,worry,i need some serious cheering up
5733,1961035467,sadness,is sitting at home wishing that i didnt have to work today. ask for it off and still have to work
5735,1961035706,negative,My mind automatically wakes up at 7. Huge fail -- it's SUMMER!  Good morning nonetheless. Gonna get ready for work now.
5736,1961035785,sadness,"I was so close into entering Pogue 's book today &quot; World according to twitter&quot; , yet now I seem so far.!!!!!!!!!!!!"
5738,1961036047,sadness,On the road again. I miss my traveling traveling partner
5739,1961036296,worry,"@KingsOfLeon_Grl very excited, although her train is going to be delayed"
5740,1961036974,worry,sad day*Lakers please make me happy with a W
5741,1961037030,worry,"No school, again. This time cuz im sick."
5744,1961037196,worry,I need a bigger mp3 player... even if it pains me to say it
5745,1961037729,worry,@humbug83 Aaaaw no!  Are the windows open and that?
5746,1961038032,negative,honestly i cannot figure this twitter thing out
5748,1961038485,sadness,i wish i could go to meet in the middle tomorrow.
5749,1961038591,worry,@vegangirlzrock I finally figured it out! I felt bad canc. group but  just wanted to take meds and do nothing. Back still hurts  .
5752,1961039196,worry,is super stressed!
5754,1961039457,worry,is sad to go to work cuz it's TermiNeda's last day...and little monkey's last day too
5758,1961039828,worry,Rickroll'd by iTunes on shuffle
5762,1961042793,worry,My student just walked in balling.  She just witnessed her dog getting hit on the street.  I don't know what to do to cheer her up.
5763,1961043012,sadness,@GatorsNow my feelings are hurt
5764,1961043129,negative,@LambdaCalculus: How was the HN meetup? I thought about going but decided to bail at the last second
5766,1961043388,worry,missing him so much. why does he have to work  can't he just spend time with me and get paid for that lol
5767,1961043874,sadness,Oh man....my fiance just got off work and I start mine in 1 hour....so not fair.....
5768,1961044058,worry,"waiting for minami, then london and cobra. i'm going to miss her loads"
5769,1961044166,worry,i just want my car back.
5770,1961044326,worry,@MelanieDawn Forgot about the traffic  Heading to Foxford in Mayo and the lovely Pontoon tomorrow
5771,1961044331,worry,"Woke up.. Walked out of my room, and a bug flew in my eye"
5772,1961044357,worry,And I wanted us to leave at 12:45 to do a 1 p.m. showing (staff retreat mini)
5775,1961045023,worry,Turned my alarm off this morning because I thought it was Saturday. Had to rush to get ready for work because its def not Saturday   #FAIL
5777,1961045980,sadness,@Lizzidoll I wish I was in va too
5778,1961046076,negative,@KimKardashian i was watchin tv yesterday and the media is on u. u were number five i think for worst beach bodies because of ur butt
5779,1961047014,worry,My puppys not feeling so good today
5780,1961047237,worry,Has anyone else woken up one day and felt like they acquired near sightedness over night?  Everything is blurry all of a sudden.
5783,1961047643,sadness,"@MikeandBobShow   Awww, that wasn't very nice."
5784,1961047713,negative,@Kacey3 I didn't read the details so that may be it. Sara Jayne is a kid's show so it can't be that exciting.
5785,1961047912,negative,"I also want it to be the 6th, i miss my girlies so much  @georgielockwood WE GET TO BE ROOMIES AGAIN!"
5786,1961048248,negative,How can you guys lived in a city (paris)where u spend you entire life in the trafficjam...grrrr ...m' not used to it anymore
5787,1961048861,negative,Now to go home and cry
5788,1961048868,sadness,Frank from UPS' last day today...  sad to see him go   best delivery guy EVER!  Hope the new guy is NOT a fucktard...
5790,1961049287,sadness,@jacobmaestas I don't think I'll ever have one of those again
5792,1961049367,worry,"@MargaretEnright YES!! I made the sign when i noticed it missing on Sunday! So far, no luck... It's now Unlucky Japanese Cat..."
5794,1961049897,worry,that just sucks!
5795,1961050336,sadness,@wethehunter there is no sun here in florida..it's all rainy and cloudy.
5796,1961050712,sadness,its so sad when the dad dies  hakuna matana it means no worries for...
5797,1961054790,worry,is it normal for a masseusse to fully massage your buttocks? I swear she was a quarter inch from a medical exam..
5798,1961055909,worry,@athoob the lens was 70mm  I couldn't
5799,1961055921,worry,Got an appt. w/ the doctor at 4pm today to look at these &quot;bites&quot;. Hoping it isn't an infection. I need more powerful anti-itch cream.
5802,1961057667,worry,Didn't sleep good last night. Woke up with another bellyache  what's wrong with meeeeeee.
5806,1961058648,empty,"@AyeEmTee Can't, sorry  And don't call me lame."
5807,1961059010,sadness,@_supernatural_ http://twitpic.com/6695k - Awwww poor boys! *cries* So sad..
5808,1961059140,sadness,@andyjih Yep...sadly I only had 10 min before a meeting!
5813,1961060202,worry,"Ouch, my back. Man I'm sick"
5814,1961060527,worry,No theatre next year  stupid schedules!
5815,1961060657,worry,@MaXXXimumMyra I am lost. Please help me find a good home.
5818,1961062063,negative,hmmmmï¿½being home isn't *all* great  http://u.nu/8m68
5819,1961062143,negative,"So, I'm at the point now that it has become apparent that having a degree means jack shit."
5820,1961062728,empty,@957TheBeat i want magic mountain tix but i dont get ur station out in paso  boo sux for me
5821,1961062763,worry,My shirt is a fuzz magnet today and I feel totally uncomfortable
5822,1961062776,negative,Trying my best not to share this lovely head cold
5823,1961062876,worry,Art History Quiz...  I didn't study
5824,1961062879,negative,"i've locked up a mac once or twice in my time. ok, literally once or twice."
5825,1961063064,worry,"@CharPower  I gave up cable in these tough economic times.  it was either cable or shoes, and you know what cable lost"
5826,1961063160,sadness,@ohitsbigron Dang... that IS disappointing
5829,1961063765,sadness,"TGIF.,..i wish that saying applied to me, but i work Saturdays"
5830,1961063918,worry,@ameliapontes getting there sat afternoon I think. No costume yet  womp wompppppp
5831,1961064007,negative,sad assembly  next block
5832,1961064076,negative,10-Year-Old Girl Battles Rare Breast Cancer  http://bit.ly/JPe9c
5834,1961064369,worry,@Petrolhead159 Unfortunately I didn't see any of that spreading of poo
5836,1961064710,worry,"Woo, Hulu Desktop! My poor Mac is kinda struggling with it though, poor little Core Duo just can't keep up"
5837,1961065210,worry,why are matters of the heart so complicated?
5839,1961065590,worry,"Words can barely describe how shitty I feel this morning. Work, then driving to Madison to play Discotech. Driving alone"
5841,1961065657,sadness,damn i miss my bf
5842,1961066466,negative,I did many things but missed tweeting
5844,1961066655,worry,@elizabite  I'm so sorry.  I don't understand why some people expect everyone to react to these things with the same &quot;poise&quot; as themselves
5845,1961067231,worry,@carolkoh Sorry to hear that Carol.
5846,1961067685,sadness,@THE_WOCKEEZ I'm missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!
5847,1961067694,worry,@CheeHsien IT WAS JAM ALL OVER THE ISLAND! Till I'm havin migraine now!
5848,1961068393,worry,I've gotten a cold every time I've flown somewhere 6+ hrs away in the past year.  Hope to be back in the pool/on the bike next week.
5850,1961069198,worry,@craftyasparagus And.. it's raining here
5852,1961070489,worry,@EFCuttin so where r u spinning now that the Hookah is R.I.P.?
5853,1961070938,worry,@socilover awww...busy day for you then! I have to get my Big Mac ass outta here...Work beckons  I'll talk to you later.
5854,1961071098,negative,@msolf ???? ????? ????? ?? .. ????? ?? ????? ??? ???????
5857,1961072029,worry,"@gonepie thats what doting husbands are for LOL!!  I hope that once my braces go on, I can eat normally again"
5858,1961072701,sadness,"@anomalei Well, I'm glad I'm not the only one! Mine's so bad I'm having to resort to pulling out the old hairband disguises..."
