,tweet_id,sentiment,content
3650,1958094564,neutral,done washing our clothes.. i'm so tired..
3651,1958094911,positive,@babyexpat commercial shoot in Tokyo. not much time to play there   quick and dirty
3652,1958095494,negative,What a bad day!
3653,1958095589,negative,"feeling very stressed and strung out, awake at 4.50am, mind buzzing... and Mrs Dr. A is not talking to me"
3654,1958096127,negative,@simfin part 2: social networking??.. there is even room for people
3655,1958096155,positive,I soo wanna eat McDonalds Fries
3657,1958096787,negative,"Omg I want TF2, everybody on my Steam Friends list is playing it"
3658,1958096947,positive,"i want my WOOSOO like now plz  i gant wait, knowing she's so close is driveing me NUTTS"
3659,1958096967,negative,"@Ste1987 Feel your pain with the hayfever - forgot to take mine yesterday, again."
3660,1958097082,negative,@MGChislett  Is there going to be any more TAI TV? Ah I hope so
3661,1958097151,negative,@JamanthaLopez it was me the whole time I did a ton of things so u would believe me but u wouldn't listen or let me prove it. Or blve me
3662,1958097331,negative,Can't believe ER is over
3663,1958097596,negative,Thinking about someone. Now a days I think more and code less  What is it...?
3664,1958097705,negative,@katemthompson I wish I could still drink it but I had two bad nights with white wine in London and then I was sick for almost a week
3665,1958097869,negative,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby"
3666,1958098078,negative,":O Job interview today, i'm really gonna mess this uuuup"
3667,1958098112,negative,"@naomijade Heavens, not good  I can empathise. Fingers crossed it doesn't come to anything and you can sleep easy. Wishing for the best..."
3668,1958098158,negative,eww. cant sleep and its 2:38 am
3669,1958098319,neutral,woke up an hour early just to study for        a test
3672,1958099994,negative,i need people to talk to me please im very bored  x  follow me!
3673,1958100100,neutral,@ilicco I don't have an invite  i might try Mr P Bale for an invite
3674,1958100367,positive,Still soo tired..not ready to get up for the day...work again
3675,1958100476,positive,@nzclothnappy we can all but hope... georgia is still wide awake and has the hiccups
3676,1958100867,negative,Its times like these that I miss Manila. I'm not feeling up to myself lately
3677,1958100869,negative,"No AC, the fan doesnt swing our way ... we are sweating it out on a hot humid day"
3678,1958101230,neutral,@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow
3679,1958101304,negative,"Seriously, google, WTF? I don't feel online if I can't get into my inbox"
3680,1958101472,negative,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[
3681,1958102506,positive,@harrisongilmore if only that was really my job title
3682,1958102523,neutral,want's to see '2001 Maniacs' Why won't it come through the post!?
3683,1958103103,neutral,@demonicangel81 yay but u have no idea what you look like
3684,1958103183,negative,@dublins98dave me too! I am down 400 euro
3685,1958103225,negative,"@AdamBien good luck. An me waiting that they are online, can't be in #JavaONE this year"
3686,1958103305,negative,"Dagnamit, latest power twitter update is pants - no clickable links"
3687,1958103600,negative,"Tired, tired, tired.. Didn't sleep well last night..   Thought too much.. Slept not much.. Glad that it's almost weekend!"
3688,1958103630,positive,home sweet home? i think no! huaaaa
3689,1958103708,negative,"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won't start at all now. Fried circuit?"
3690,1958103791,negative,Oh man. I have been sick all night. I feel awful.
3691,1958104165,positive,I am totally knackered and back in the meeting
3692,1958104313,negative,Devon has caught and ate a fly. I dont know why she swallowed a fly. I guess she'll die.
3693,1958104410,negative,"@sianmclachlan Sorry, that was a bit negative!"
3694,1958104512,negative,"@gerald_d I can't view anything, Gerald. Not only am I banned, I can't even read the damn place."
3695,1958104863,negative,I am NOT in the mood for a long car drive
3696,1958105411,negative,"@mrugeshkarnik oh, /me still hasn't got around to starting it"
3697,1958105637,neutral,the weather is good mmm what to do today??? shame working tomorrow
3698,1958106051,negative,@Karina_Escobar some people seem to be getting over it pretty quick  and the guys to me didn't seem to care
3699,1958106109,neutral,Wish I was @ wembley
3700,1958106557,neutral,Work today
3701,1958107130,positive,"@BexieLady I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!"
3702,1958107300,negative,Missing Going To Villa.. Another 2 Months With Out Them
3703,1958107531,negative,My friend went to New York without me and all I got was this picture of her and Will Smith  http://twitpic.com/669l2
3705,1958108246,negative,"My heads spinning from math, started to dream in formulas. NOT good."
3706,1958108422,neutral,how do i get my cat 2stop killin rabbits? another headless (baby) rabbit n garden dis morn  live close 2field wher lots rabbits live
3707,1958108546,positive,I am hungry already. Not impressed! And everybody has gone to Rubys
3708,1958108778,negative,@RedBaff no wine here - I don;t drink  - but I have have plenty of forbidden cholocate
3709,1958108938,negative,@russellprue (duh typo error) part 2: social networking??.. there isn't even room for people
3710,1958109052,negative,my head hurts
3711,1958109187,negative,@James_Phelps I was sad yesterday..1 of the guys from my fave band quit the band  and they replaced him
3712,1958109203,negative,Finally. Deleted her number from my phone contacts  #heartbreak
3713,1958109277,positive,TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day
3714,1958109417,neutral,"@nawty I've been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don't like getting up early"
3715,1958109577,neutral,And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg
3716,1958109594,positive,VERY upset....  Mom is in the hospital
3717,1958110071,negative,stuck in stupid Jeuno with flag up.  Wish I was in Windy fishing
3719,1958110482,neutral,I will get my business coursework done by today. I will. I will.. I won't.
3720,1958110598,negative,Mortified. could lose my job
3721,1958110692,neutral,@mateoviento don't see the link on my web interface
3722,1958111004,negative,@gfalcone601 ohhh ok. thats upsetting  sorry for wasting your time. xx
3723,1958111128,negative,"I want 2 get my nails done today, but according 2 superstition I can't. Guess I'll have 2 wait til tomorrow then..  off 2 French!"
3724,1958111217,negative,@spotibot I am afraid you've had a bit of a #fail as the last two recommendations aren't available in the UK
3725,1958111506,negative,@BeckyBuckwild Omg Beckky i love you! you should've won the 250G's  i was rootin for you.. hows things going?
3726,1958111693,negative,"dunno where to start, so many things to do..."
3727,1958111780,negative,"someone please tighten some bolts in my brain  :s  there are too many parts loose, some might even be missing"
3728,1958112083,neutral,"i should of gone to kirsty's for the night, anything to get out of the house"
3729,1958112612,negative,ahh yes the obligations of a vampire kept me away from twitter.but now i'm back &amp; will try 2 update as much as possible.i lost a donor
3730,1958113021,negative,bahhhh.. cold weather is making my teeth hurt.
3731,1958113171,negative,@chescaaaaaa  yeaaaahh.
3732,1958113302,neutral,"@rizzle_d We might not get Movie Night this week.  Unless it's like really early in the morning for you, lol."
3733,1958113467,negative,@JackAllTimeLow I wish I could go to your melbourne show but my parents won't let me  *cries*
3734,1958114034,negative,ooooh.... I have a headache.  Got to go to work now
3735,1958114332,negative,"I had a dream that I went to Evo fest, but I didn't."
3736,1958114497,negative,i m totally confused and bored.. my life must change!!
3737,1958114779,negative,@christineknight Poor love  Hope you get to relax somehow on the weekend.
3738,1958114835,negative,@lesley007 Morning Lesley...ya making me jealous
3739,1958115102,neutral,leaving tomorrow
3740,1958115243,negative,im bored.. RC is goin maintenance
3741,1958115653,negative,Morning. Forgot my daily booth yesterday.. shocking! I want to sit in the garden today and read but we have a huge bees nest
3742,1958115796,negative,http://bit.ly/147HEU  - don't judge me. tucking myself in tonight  mogwai on repeat
3743,1958115823,negative,I need something t do like hello... Im fucking bored now.  um... yeh...
3744,1958115928,negative,waiting for someone's SMS. it's been weeks and nearly a month  :?
3745,1958116166,negative,"@TaylorKarney Ugh, did you just say your friend might have swine flu? OMG, why?"
3747,1958116760,negative,Home. Don't think i'll wake up at 5. :-p I had set an alarm for 6 in the kids' room &amp; forgot to turn it off. I feel bad about that.
3748,1958116874,negative,I wish i could sleep past four a.m. on my nights off  good morning!
3749,1958117076,negative,"It's this year. Can't catch it, won't be in NY till Oct 2010.   http://bit.ly/AF8JT"
3750,1958117120,negative,Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!
3751,1958117297,positive,yay cheerleading when im sick. its gonna be a fun  night peoples
3752,1958117453,neutral,"@NikForsyth july 8th flight gets in, my mate here is on about goin hm early so am all"
3753,1958117612,negative,Getting very frustrated by people who don't know what they want... can't wait to go home tonight...
3755,1958118795,negative,"@jesse_la ben's dreams make me so saddddddd  i want them to be togetherrr. i swear if this shit gets me bawlinggg, so help me.."
3756,1958118994,positive,lovely day and i have to work
3757,1958119099,negative,@gemmak500 Know exactly what you mean  I've lost too many friends. I do feel for you all
3758,1958119313,negative,@tweetie Why do I have to enter my registration details every time I update?
3759,1958119384,positive,"@cjwilliams1975 @barmanandy We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today"
3760,1958119401,negative,Really wish I could have gone to @bikeradar this weekend
3761,1958119443,negative,@CheskieBear gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i'll never had a chance
3763,1958119794,negative,"@MYFUTURELIES No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent."
3764,1958119955,negative,"@lordlucan i had terrible trouble with 'sp' words as a child, would drop the 's' pider, pade etc, needed lessons. bad memories"
3765,1958119963,negative,I am such a worthless person. No one i love loves me back the way that they should.
3766,1958119966,positive,yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho
3768,1958120188,negative,wish i was home in time for the #jonaswebcast today
3769,1958120296,negative,"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ..."
3770,1958120487,negative,@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took
3771,1958120577,positive,got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!
3772,1958120644,neutral,@CheskieBear to go in their next live chat.
3773,1958120792,negative,"It's this year. Can't catch it, won't be in NY till Oct 2010  http://bit.ly/AF8JT"
3774,1958121008,neutral,cutting hair allll day  wish i was outside
3776,1958121341,negative,sorry for my lack of tweets  ive been buzy. new vid this saturday!!
3777,1958121405,negative,@Glinner the trailer has been removed  i have a look and see if i can find it somewhere
3778,1958121511,positive,@kekeinaction Thats ok...ur a good person + My Idol soo good people deserve sum good comments..hows the weather ova der --London is cold
3779,1958121814,negative,i dont like funerals
3780,1958122002,positive,@mitchelmusso Heyyyyy us English fans want some signings too
3781,1958122038,negative,So guttered that Ruby got eliminated from NZNTM..  I'm all about supporting the locals. Haha. Hosanna better not win..!
3782,1958122164,negative,"@General_Coxy Apologies, we've had CMS issues all week"
3783,1958122262,neutral,This is what I had to endure to get prizes of to my lucky winners  http://twitpic.com/669nm
3784,1958122532,neutral,@tofuatomic my boss. She's moving to NYC
3785,1958122540,negative,@Jayce_Kay Morning! Hows your day. Hope you're not another lying in the sun
3786,1958122553,negative,ARG! Eirtaku got hit by stupid bots. So much porn on a kid friendly site.
3787,1958122909,negative,I miss my wacom. Especially the mouse. Laptop touch pad is horrible
3790,1958123217,positive,Finally gonna try and fall asleep goodnight.. More like morn... I sleeP
3791,1958123273,negative,is on twitter for the second day running. This is what study leave does to me! If only my car were in one piece
3792,1958123382,negative,@GarethCliff Oh stop boasting already.  I've got a horrible piece o' crap cellphone.  *pulls a tongue*
3793,1958123587,negative,@rainbowbrite22 What r u stressin' bout mare?
3794,1958124238,neutral,can't help but feel today will be a massive Michael Jackson rumour day.  [Cue all the MJ haters...]
3795,1958124855,neutral,"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now"
3796,1958125388,negative,the day goes on and on...i think im gonna write a song about it! still thinking itï¿½s impossible for me to get a true friend  why????
3797,1958125646,negative,@Blinkollieb182 : nooo  i don't know why...i click on TweetDeck_0_25_manual_Blink182.air and it doesn't run!! so sad...
3798,1958126037,positive,I miss @abhorredlife so much  I wish I had enough money to be with him again
3799,1958126213,neutral,@WhoButStretch  you aint invite me
3800,1958126346,neutral,"back soon, need to run to the shops and cut the grass"
3801,1958126362,neutral,@narendranag no not that expensive  windows or linux
3802,1958126683,neutral,I think a crow took one of the baby birds in my garden today. I know it's nature but I still don't like It.
3803,1958126712,negative,hates having to be at work for six am
3804,1958127181,positive,"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one."
3805,1958127215,negative,"@davidbaillie they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week"
3806,1958127427,negative,"@C_J_Stuart Unfortunately not yet, I am still without licence."
3807,1958127480,negative,I just had a horrible dream.
3808,1958127569,positive,just in imagination
3809,1958127797,negative,@Eminem can't wait for that!! recently bought metallia guitar hero but cant play it coz my sony tv went kaput!
3810,1958127848,negative,@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..
3811,1958127867,neutral,is missing out on the sunshine and trying to stay awake after having just 2 hours sleep
3812,1958127965,negative,no food since woke up.
3813,1958128132,negative,@ShesElectric_ i'm in bed sick atm-been sick since yesterday   hru hun?
3814,1958128172,neutral,@tidygraphic Suspect tax-man is at fault....
3815,1958128173,negative,Fed up today        No-one's available for comment
3816,1958128181,positive,"@edziardo : Hi, there! I'm sorry for not telling you  Let's meet up! With @yayi_meirizka too. You promised to treat us! XD"
3817,1958128207,negative,i reeaally miss my cosito  hope hes getting good scores!
3818,1958128385,positive,@pleasurep Just read that message about u being at Stephanie's in Greensboro.....love it! I miss my home!
3819,1958128554,negative,@JenniferSmithCo Just checked the diary and it clashes with uSwitch.net beers
3820,1958128886,neutral,Mozzer cancelled tonight by the looks of it.
3821,1958130099,neutral,@Jewel_Lia  Are the drugs working?
3822,1958130674,negative,@EPMorgan I know!  I can read bt I can't sit outside coz I gota answer the phone
3823,1958131281,negative,No callback yet.
3824,1958131412,neutral,nope no way in to stop  just have to put up wiv it
3825,1958131790,negative,@Tolman21 I was asleep until my brother woke me up asking me if I ate the rest of the frosted mini wheats. I can't go back to sleep.
3826,1958131886,negative,working wearing sunglasses...my eyes are bleeding!
3827,1958132007,neutral,school..  i wish it would just end already!
3828,1958132008,neutral,I want a new mountain bike
3829,1958132112,negative,"@kev_watson   Sorry address was wrong. where I put samuel in the address, it should be just sam. I am having a stupid brain day today."
3830,1958132254,neutral,Guy coming to see my car is late
3832,1958132734,neutral,This month was a bad month to try and get an advert together for Kobold Quarterly
3833,1958132777,negative,My dad's not feeling well. I want to make him soup. Suggestions guys? + get well soon ayah
3834,1958133009,neutral,at MKG 3 now. and all alone
3835,1958133344,negative,"@ShaneSakata Hi Shane, that link doesn't seem to work"
3836,1958133546,negative,I can't get to bed
3837,1958134071,negative,rain got so big weather so cold right now
3838,1958134441,negative,tonight was a very bad night
3839,1958134444,negative,I have too much homework to do today
3840,1958134519,negative,@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?
3841,1958134698,negative,@Loulou_de_B You have to email her - she only gets what people want in so they aren't on the site. Shame about the trousers
3843,1958135171,neutral,@mylivetweets where were u?  (via @evregirl) - Meetings...
3844,1958135185,negative,Waiting for Hetzner to fix my server... Seems like Interspire SendStudio caused the problems
3845,1958135239,neutral,Barnsley To Keep Davey   And Sign A New Experienced Striker.
3846,1958135246,negative,@RedBaff alright - was only joking - I just said no wine here  - fool me maybe? - I don;t like drinking
3848,1958135914,negative,@msalonen I can't get it to load.  And I wanted everyone to see my &quot;Bette Davis Eyes&quot; remix video today. boooooo
3849,1958136398,negative,Our neighbors cat died!  I really loved him =(
3850,1958136518,neutral,: nothing to do
3851,1960121903,negative,@bagginsboy oh yes. There was no feasts left
3852,1960122086,negative,"We actually have milestones due for 3 high profile projects in the next 2 weeks, &amp; they are all scheduled when I am on vacation -"
3853,1960122166,negative,I just woke up. My teeth really hurt from my rubber bands
3854,1960122482,negative,can't wait to see marco later; not feeling my best
3855,1960122779,negative,Burnt the fuck out of my hand today.
3856,1960123002,negative,"Google Adsense Income down by 6% in this months Payment, Indian Govt Happy for $ Falling, Publishers Sad"
3857,1960123074,negative,@labelladiva Are you blogging yet? I miss you writing
3858,1960123126,positive,"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf."
3859,1960123382,negative,@edma my brain has become a converter ed. i've been converting into LM for  the past 2 yrs. every 5 mins of every single day
3860,1960123645,negative,Dangit! I just got my Kiss Album in and it's the wrong color.
3861,1960123769,positive,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*
3862,1960124059,neutral,@msmyers No. That would be too easy. All I have is the user manual which is not enough for me to claim his bike
3863,1960124246,negative,RIP Robin from the Washington Park library
3864,1960124303,neutral,"Academy Rector with tons of tutors looks like the way to go, since all the good Trix draw engines and mana accel is gone."
3865,1960124319,neutral,@iamepiclyamazin but....why?!
3866,1960124678,negative,@JaylaStarr  I guess you are not interested !!
3867,1960125294,negative,@KIMP19 I know...  it's already been two weeks!
3868,1960125646,positive,I KnO they're my guilty pleasure like shopping   @diorchick0420
3869,1960125815,negative,Woke up from aspirating some stomach acid. I'm praying that I dont acid reflux  and that it was a one time thing
3870,1960125938,negative,"School is going to be absolutely horrible today. Peace out, '09"
3871,1960126096,negative,@BrianLehrer  The ONE day I want to listen to you live and the stream is down  Enjoy you on podcast ALL the time.
3872,1960126195,positive,ugh-cold and dank out
3873,1960126248,negative,Driving to work running late like always..... No time for starbucks
3874,1960126494,negative,almost got a kitty yesterday...but it didn't work out
3875,1960127422,negative,Too much information
3876,1960127657,negative,doesnt want to go to work
3877,1960127805,neutral,"@danperry By the way, let me know when you want to schedule a round or two. Played highland woods monday. Shot 96."
3878,1960128357,negative,*sits at the airport waiting for @DenalisAngel to get here*..I got in early to surprise her and i can't find her
3879,1960128438,negative,went to Marsee-they changed the store around &amp; I felt as though I was interrupting the staff
3880,1960128542,negative,is school over yet? Im ready for vacations already
3881,1960128547,negative,a dog got hit by a car in front of jamies house
3882,1960128670,negative,baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!
3883,1960128982,negative,careless
3884,1960129594,negative,booo Dario let TK get a hair cut
3885,1960129867,negative,@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.
3886,1960130347,neutral,"no work today! went shopping, and now relaxing  &amp;learning for the toefl"
3887,1960131069,negative,The puppy is sick  and some one put they hands on my momma &gt;:-|
3888,1960131305,neutral,I can't feel the weekend fever anymore when everyday is  a day off
3889,1960131512,neutral,Well friends i think today is just gonna be one of those days........a work day
3890,1960131630,negative,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj"
3891,1960131779,neutral,"@hildy77 yikes, that sucks about the TV. hopefully some animals in the wilderness between harstad and oslo are enjoying it."
3892,1960131906,negative,why does my body decide NOW is a good time to wake up every morning at 8?! Maybe Dean will wait for me in my dreams...
3893,1960132682,negative,"@JonathanRKnight I`m really sad, that you didn`t give me an answer until now"
3894,1960132737,positive,@thomasfiss @drewryanscott i jus listened 2 'not okay' it's nice i lik it.. I've been thinkin abt thomas throughout e whole song..  luv ya
3895,1960132752,negative,@FrankieTheSats @MollieOfficial @Rochellewiseman @Unahealy @vanessawhite Post man Pat has now been &amp; still no birthday cards from yous?!
3896,1960132838,negative,"still fighting off this cold, ugh"
3897,1960133001,negative,"this is horrible. lauren cant go out no more. and arghhh, i really fancied going out tonight. looks like a day and night in. grrreeaaattt"
3898,1960133316,negative,"is boiling in the office, air con any1 ?"
3899,1960133559,negative,Can't seem to find the new Mountain Dew Throwback in 12 packs....only in 1 liter bottles
3900,1960133927,neutral,castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that
3901,1960134273,negative,Mad tired. But it's the hols! I miss chomp chomp terribly!
3902,1960134556,negative,today is going to be AH. Giving notice to my boss today. She is going to be upset  I'm totally stressed.
3903,1960135272,neutral,"@To_The_Moon Do you mean @mrjimbob (Jim Bob, obviously) or @chiminee (Fruitbat)? I think Jim Bob played Brixton at the weekend. Cldnt go"
3904,1960135599,neutral,@FrankieTheSats hey plz look &gt; http://www.twitpic.com/5m7vd &lt; what do u think? plz tell me
3905,1960135656,negative,My tummy hurts...again
3906,1960135791,negative,"@mublogger Weird, suddenly blogtalkradio is giving me a domain not found error.  I was just on it 5 minutes ago!"
3907,1960136207,negative,Long to-do list. Little desire to do it all.
3908,1960136609,negative,@iod2009 Will arrive tomorrow morning at 7  #early
3909,1960137406,negative,"@Greenwichlad Oh let me clarify,know lots of nice people who live there, but thought it always was a breeding ground 4 BNP"
3911,1960137994,negative,There is a baby cardinal fallen out of its nest. I dont want to get attacked by the mom bird but i dont want the dog to get the bird
3912,1960137999,negative,The Heater blew up
3913,1960138771,negative,is so sorry for letting her down
3914,1960138796,positive,"After being down for several hours, finally my site is back online. Silly DNS setting mistake"
3915,1960138824,negative,today has not started out very well
3916,1960139071,neutral,seeeeeeeeed tengo sed
3917,1960139828,negative,"@speedysari I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!"
3918,1960139893,positive,"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working..."
3919,1960140442,negative,"@onlyme614 girl yes, as if having it where you CANT see it wont gross enough"
3920,1960140597,negative,"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one"
3921,1960140623,negative,Working!!! Still sick
3922,1960140631,negative,Missed FMA...
3923,1960140664,negative,I forget how much I miss my tribe til I have limited access to talking to them. Spotty internet in the country so I won't be here long.
3924,1960140825,negative,@Jack_O_C I'm seriously screwed  I haven't studied at all!!!! :'(
3925,1960141187,negative,"is nervous and wants things to be dealt with already, it sucks having important life stuff up in the air..."
3926,1960143056,negative,Mel best hurry up back from asda i'm so hungry
3927,1960143456,positive,Just got up a half hour ago.... Ugh not much sleep
3928,1960143638,negative,Cleaning the old apartment today. Yay...
3929,1960143734,negative,its my last friday of my high school years!
3931,1960144239,neutral,last full day of vacation
3932,1960144566,negative,Oh shit!  I forgot to eat! Grumble grumble.
3933,1960144607,neutral,@djpayce i wanna play  golf
3934,1960145072,neutral,"trying to wake up, but is finding it very hard"
3935,1960145249,neutral,"@jasonbetts Poor you  Get outside and sleep in the garden, the sun will do you good. But don't forget suncream!!!"
3936,1960145321,negative,Is sick today
3937,1960145467,negative,@luketurcotte Not having Hulu in Germany sucks
3938,1960145634,negative,I can't think of a way to express in 140 chars how disspointed I am with the advertising on Lifehacker's Why I Didn't Buy A Mac article.
3939,1960146088,negative,@jackfaulkner Don't have time - got work later
3940,1960146167,negative,"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade"
3941,1960146461,neutral,is soo bored its lovley day outside but nuttin to do
3942,1960146849,negative,currently working on the SDP's Prototype.... so much to do...
3943,1960146895,positive,"@FuschiaFoot sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause"
3944,1960147587,negative,"want to read twilight all day, not work at the stupid cher function"
3945,1960147599,negative,Today just fucking sucks for me!!
3946,1960147647,neutral,@Fearnecotton who sings 'I Remember'? i alwaysss hear it on Radio 1 but never catch the artist
3947,1960147683,neutral,it is on environmental studies and driving me mental
3948,1960148104,negative,sun - where are you?
3949,1960148191,negative,@inotherwords_c re:headaches my wife is in the same situation and has finally decided to go with meds because its just too much
3950,1960149024,negative,ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning
3951,1960149051,positive,@mselliott09 hahaha thanks for clearing up the
3952,1960149064,negative,@keheliya Forget completely abt uploading the assignemtn.   Only remmebered cos of ur twit.
3953,1960149561,negative,My wiki project is going to have to wait another month  But manager thinks I need loads of time to prepare + has halved my workload
3954,1960149869,positive,@TheMandyMoore good morning sunshine. sleepytown is sleepy.
3955,1960149874,positive,"@Rockergirl75 And now she also rides giant squids...who knew! Ama hafta go now  i'll try and get on later, love to you xxx"
3956,1960149950,positive,"getting ready for the day, out then work till close"
3957,1960150464,neutral,Work out. Now actual work
3958,1960150817,negative,just found out i wont know my uni results for this year until 17th july at the earliest!!!! hate the wait
3959,1960151133,negative,"@Smileyquanta oh, is it good? I've been wanting to watch that movie but nooobody would watch it w/me"
3960,1960151240,negative,"Wishes I was going to the pxy summer jam, but can never seem to win"
3961,1960151360,negative,@KristinHolder aww i'm sad  i didn't get to go to your going away party!  stupid work!
3962,1960151551,neutral,@KGWSunrise I missed you guys this morning. I'm in Tacoma w/ no KGW to start my day.
3963,1960151659,negative,"@FuschiaFoot i didn't hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry"
3964,1960152187,neutral,@malena_music aah i stopped getting your updates on my home page!!  saddd..im guna re-follow you ..it worked with tswift
3965,1960152252,positive,@thereallilza  wut itell u yesterday lol
3966,1960152262,negative,is starving &amp; has a chem quiz due at noon
3967,1960152329,negative,wanted to go to white sands today. forecast says there will be thunderstorms...
3968,1960152349,positive,so happy its friday...not so happy about this rain
3969,1960152622,positive,"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo"
3970,1960152875,negative,About to go to my last theater lunch  im gonna cry.
3971,1960153335,negative,@iamepiclyamazin but...he's..mine  you told me a couple of weeks ago that you didn't find any other guys hot apart from the ones you...
3972,1960154044,neutral,Spent some time exploring Atlas and Hercules craters; re-finding things in UMa; Oph; Ser Caput; &amp; Saturn w/ a fogged eyepiece   Home by 2a
3973,1960154064,neutral,@elledeutsch ok ! can you text me so I have your number..i didnt have any saved to sim
3974,1960154390,negative,"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to"
3975,1960154609,neutral,PRAYING FOR : RYAN SMITH &amp;&amp; MIKE FERNANDEZ
3977,1960154731,positive,@knightinqs O noes!       &lt;3  Nathan said he'd wear the tie to the rally.  If you missed that.
3978,1960155191,negative,computer.. please stop being so loud so i can do my work
3979,1960155197,neutral,@mcraddictal okay
3980,1960155373,negative,last night's paper writing session=still not done. I need to prioritize better.
3981,1960155747,neutral,needs to mug for Chinese A's but doesn't feel like it.
3982,1960156450,negative,@HeathersNotBSC No.  I was thinking just before how much I miss my T-Dub.
3983,1960156877,neutral,I hate covering for other stores
3984,1960157324,negative,"@EricMM76 What's sad is that I actually had to google that term. That sucks, tho."
3985,1960157637,negative,"@taylorswift13 soooooo wish i could, but im in school and myspace is completely blocked"
3986,1960158106,negative,@WerewolfJacob Thank you for the shout out..when you get time to chat with me come back! I miss you terribly
3987,1960158324,positive,@jennyreyn Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol
3988,1960158571,negative,is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3
3989,1960158758,positive,wants to smoke a cig but doesn't have a lighter.
3990,1960159464,neutral,just starting my day...a long Friday
3991,1960159686,positive,"Duuuude, Tim said that they're making a Red vs Blue animated series! It'll be either on Adult Swim or G4. I hope AS, coz I don't have G4!"
3992,1960159892,positive,@c0v89 i know!  This season has just zoomed by!
3993,1960160188,negative,@thomasphantom don't have one yet  but hopefully I'll be ponying up for one soon because this 15&quot; is definitely hitting a wall
3994,1960160194,positive,"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !"
3995,1960160266,negative,not sure why I can't get tweetdeck to work on my computer. want to know what all of the hype is about
3996,1960160636,neutral,"Speaking,,,Speaking ..."
3997,1960160894,negative,wow.. tomorrow and then it's over. i'll never see some of those people again. it's kind of sad.
3998,1960161966,positive,Ulcer the Musical! It's ulcer-rific! uls-tacular?! Stomach bleeding fun for the whole family!! (apparently even two drinks is a no no)
3999,1960161991,neutral,after show at our house rocked! saying goodbye soon
4000,1960162032,neutral,"my to do list is bananas, before i leave for Europe BOOOO"
4001,1960162423,negative,HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven't had a moment to myself
