1957336120,worry,gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy
1957336804,sadness,"@Meikah Hala, I do not know that one.  Shame on me."
1957336806,empty,@kimoraklein my sleep pattern is screwed i need to try and stay up 2 midnight so i can get some decent sleep coz i havent slept
1957336824,worry,i need some hot green tea  I cant sleep  ....
1957339208,worry,Test another update... sorry for bothering all of u guys
1957339578,worry,mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight
1957339774,worry,@iancpalmer they don't use MSN either I don't think  and they are thousands of miles away so can't do it face to face
1957339781,worry,@ErikVeland Dude... That sucks! Why would they tow it from your own space?
1957340848,worry,"@busays12 dont undrstand malaysian busays.just english,tagalog at waray only"
1957340928,worry,cant sleep again! Been up for ages...
1957340996,worry,"Well I did run over a cat today (I know how sad) I cried and screamed my lungs out!!! I felt HORRIBLE, poor thing"
1957341444,sadness,2moro is the end of my stay @Grandmas to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol
1957341789,worry,ahh..my stomach hurts
1957342876,worry,"Work, work, work"
1957343437,sadness,@godfatherobie  I'm @ work and missed everythin yesterday but don't know wot? Anybody
1957344732,hate,Gday... Do you know if NHibernate has issues with COM Interop (VB6 &lt;-&gt; .Net Wrapper &lt;-&gt; .Net+NHibernate dll)? I'm getting crazy
1957345027,sadness,fell asleep waiting for my ride!
1957345163,worry,"loved, but hated driving in pollution"
1957345815,sadness,Today feels like friday. Too bad its not
1957345881,hate,"@stevecruzblog  It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?"
1957346003,sadness,now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday
1957346292,worry,Can't sleep!!! People keep textin me!!!
1957346593,hate,"Changed my hairstyle,but it isn't good as it supposed to be~~N I don't think it worthed that much money..  hate that hairdresser~~;("
1957346841,worry,I hate the fact that I'm 4.5 hours away from you tonight and tomorrow we'll be 1946 miles apart  I wish you were here (
1957346856,worry,@greentm  ... i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead
1957347167,hate,he just fully yelled @me saying dnt be so fcking stupid grow up! stop with this band shit then... throws the remote at me thnks love u2
1957347410,sadness,Has been underpaid  just when i really didn't need to be as well.
1957347794,sadness,@Adamastorlx ohyeahhh  hate the heat!  http://twitpic.com/665a2
1957348198,sadness,@sashaostrikoff i miss you
1957348794,sadness,Feeling bad that @muemerry didnt get to see UP
1957349011,worry,Algebra test in three hours!
1957349129,worry,Morning all: Looks like no Nintendo Gameboy phone
1957349429,sadness,Disappointment really sucks!  I'm getting used to it.
1957349582,worry,@ Pretty_Mess you missed all the free shots
1957350007,worry,@galaxydazzle okay thank you! i can't find it
1957351082,worry,Oh no.... Trouble in paradice
1957351556,sadness,"Season 1 of Lie To Me was serious. Damn, now here comes the wait."
1957351933,sadness,i mean monday take the test monday!!!! please o please !
1957352215,sadness,@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.
1957352671,worry,Still awake can't fall asleep I'm not one bit sleepy
1957353147,sadness,My birthday is now over.
1957353248,worry,"going crazy, the pain is unbearable..&amp; i gotta wait till thursday!?"
1957353477,sadness,at work and tired just want to go to bed
1957353973,sadness,@msalonen I feel like a Truck just hit me too! I also Resemble a man hit by a truck!
1957354740,hate,"@powertwitter Not a fan of the layout change of hyperlinks. I don't like the indentation and, well, I'm clicking and no link shows."
1957355791,worry,@charlietotem just a concert i can't go to due to trials
1957355934,worry,so sad about Mike Tyson's daughter.
1957356328,worry,@BeckyBuckwild do you ever respond to ppl?
1957356590,worry,We're having an impromptu pool party... Except I don't know how to swim so I can't get in
1957357393,hate,My stomach is killing me do j can't sleep
1957358280,worry,My stomach is killing me do I can't sleep
1957358607,worry,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park"
1957358992,sadness,@Jazzy813 I miss my neice  can't wait to see her bad n grown ass! Lol
1957359317,sadness,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55"
1957359907,worry,@erikamodina Yeah ! I downloaded her whole album. :&quot;&gt; THE FAME ! I miss you taking care of me  Hahah !
1957360601,worry,Scary guy on colbert...
1957361311,worry,not so good mood..
1957361569,sadness,Ugh talk to me someone  I'm really bored.
1957361603,hate,@digicho I'm inclined to think it's stupid.
1957361654,worry,@dancinqueenie Morning! I have loads to do 2day  goin for a walk 1st to get rid of last nites haribo's
1957362094,worry,Where's a bridge when you need one?..... FUCK!
1957362549,worry,I think I might have to break down and purchase some from the US just because I donot know what to call it over here
1957362570,sadness,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though
1957362871,sadness,have a splitting headache!
1957362899,sadness,OMG. Period cramps are FTL. So much pain.
1957363478,worry,"shady's making me  Trying to code something, if you know php, HELP!"
1957363745,hate,Hates untalented bitches being mean to my talented friends
1957364066,worry,I have to goto work now ahhh kill me  my life isn't going the way I want it too atm. Ta ta kids x
1957364129,worry,"feeling lonely,DH on night shift all w/e"
1957364648,sadness,@shortstackband grrrrrrrrrrrrrrrrrrrrrrrr
1957364947,hate,Arghhh So annoyed-yet again gone 2 starbucks &amp; given skimmed milk instead of soy milk!! I can't have milk so hav 2 throw away! Expensive
1957364986,worry,"@lisisilveira   I sent my donation to #Eric and wanted to put the banner on, but my avatar disappeared when I tried ~"
1957364996,worry,confused on why and how people pose as others on twitter. I mean they really do their homework on peoples lives to imitate them. it's sad
1957365206,worry,@Emsy Twitter's being mean w/ the pics lately! Stole mine for an entire day!
1957365278,hate,@markbuchholz the non-Europers managed to dump the sun here! its gonna be a hot time now!
1957365292,worry,"@onmammaz ugh! I have a knee injury too, except mine is just an infected cut that hurts like hell"
1957365541,sadness,Using tiffys computer...it feels different from mine... the touch is different.
1957366488,worry,@pkBLGdonahue he's not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!
1957366702,empty,Good night twitter friends - I'm nodding off at the 'puter
1957366885,sadness,Bummed out I am missing a rock climbing trip next week
1957366994,sadness,Stuck in some shitty traffic! This day is going to be crap
1957367293,sadness,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.
1957369079,worry,I just really want to sleep butmy eyes won't let me
1957369110,sadness,Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks
1957369316,worry,http://twitpic.com/665e9 - i miss this place
1957369382,empty,I want it to be Wednesday already so I can hurry up and go to New Zealand so I'm busy and not sitting here bored and stressing
1957370551,sadness,"@deathnerd ah man, that's sucks.  What happened to it that's prompting a reinstall?"
1957370577,sadness,@Farctum Oh poor thing  Hope it's easily sorted out. (and not too expensive!)
1957371465,worry,Has been rejected
1957371472,worry,@linojoelsap still got one more year with t-mo tho  I might just get a new bb curve. Not too concerned abt apps. Batt life is important
1957372522,sadness,@Lil_maggie you okay? i miss you @tanyadenalilove im sad you didnt text todayh
1957372567,worry,@andyclemmensen Me too  @shortstackband haha I did but have no credit
1957373593,sadness,#3wordsaftersex it hurts now
1957374741,sadness,Heavily medicated but can't sleep. Ugh...
1957374992,sadness,"Grrrrr fuck. Just remembered that I'm doing the later shift today, so not at work for another hour! What a wasted lay in opportunity"
1957375017,worry,"is getting a cold    *cough, oink, cough*"
1957375982,sadness,@DontLetGo14 at home  im so lonely here...
1957376288,worry,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will"
1957376424,worry,ok so i'm a lil happier now.. i hope i fixd my emails.. hope they weren't hacked although it seemed really suspicious!!
1957376490,sadness,"what is love!? baby don't hurt me, don't hurt me, no more. I WANT TO WATCH 'NIGHT AT THE RUXBURY' RIGHT NOW!!!!"
1957376603,worry,I'm frightened that zombies are going to attack me.  i don't like scary movies.
1957376888,worry,@kyluhtoots oops. Cy's place is too near. Trouble for me.
1957377376,worry,sad that she didn't get to see Rica before she leaves later today..
1957377577,worry,"@JohnGunders I want Ulead back, it was awesome and it worked. But unfortunately it's only for PC"
1957378228,worry,my internet income project has got a BIG problem today.
1957378535,hate,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp; 1 held up a knife  scum!
1957378778,hate,@AravindJose thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
1957378809,worry,@Humangummybear Doodle whats wrong?
1957379042,empty,so had a freakin lond thursday  ready to hit the hay and surprise surprise I can't freakin sleep :/ Boo!
1957379882,worry,"Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That'll learn me..."
1957380003,worry,just going into school 2 get some spanish CDs &quot;sigueee&quot; haha. Then guess what my plans are .. studying all day again!
1957380317,sadness,Its too early
1957381185,worry,"When the weather's... ugh, something like asthma. So, yeah, Ventolin."
1957381679,worry,i need a good idea... FAST!
1957382337,worry,it seems my phone is dying!  boo!
1957383118,sadness,My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game
1957383269,worry,this weather makes my fingers numb / still waiting
1957383622,hate,@jaysun093  yes it is. Sucks don't it
1957383729,sadness,"@Kingsrockandrol I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X"
1957385273,sadness,My tummy hurts  go away cramps! I hate chuu!!!!
1957385439,worry,"@irascian ach, probably not... they are labeled as MI-5, which I believe was the name used when they aired on BBC America"
1957385950,worry,"Need to come up with another blog post today. But for now, I AM SLEEEEEPPYYYYYY!!!!!!!!"
1957387445,worry,A day of administrative jobs
1957387521,empty,@106jackfm I'm not that's why I'm sulking  not free all day
1957387539,worry,Spring cleaning episode 2....do I really have to
1957387676,worry,"i was awake 7 hours ago, should have checked twitter"
1957388050,worry,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!
1957388211,worry,Blehckk ! my cereal is yuck  why does it taste sour ?
1957388367,sadness,i lost my voice . what should i do ? it's very torture
1957388484,worry,"Did 2dives w/ Oceans Deep Dive. 10m vis, no sun, no colours. Dynamite fishing has done it's toll on the reefs."
1957388601,sadness,it's pretty cold outside  today i got another exam...
1957388625,worry,Shen computer just broke  Time to get the old IBM out...
1957389821,worry,Hate washing my hair! Because then it has to be dried &amp; straightened.  And then i find the grey hairs in the middle layers of my hair
1957389830,worry,Now I need to change my monitor
1957390538,hate,why the fuck am I on twitter!!!
1957392269,sadness,"@Lmhustle4life Shit none. But yea last weekend was crazy, i think i partied to hard, thats why im sic."
1957392449,empty,"@Lacrimae Pfft, there you go with the logic again!"
1957392626,sadness,@itstayloryall Im so sad we missed you at Family Reunion!!
1957392627,worry,"@Kikirowr Aww, why not?"
1957393311,worry,is envious of people not in long-distance relationships...she's all mushy with no one to cuddle.
1957393357,worry,Omg... Prison break... The final break. The two episodes that only aired in the uk. Wow. Watch them if you haven't. Soo sad. Tear
1957393522,worry,Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho
1957393736,hate,"On way to exam, very very nervous  bah"
1957394083,worry,not happy with my 5:45 wake up call this morning  ... she's going to be grumpy later!
1957395113,worry,http://twitpic.com/665jw The racoons ate our bread!
1957395705,sadness,"@1825remnant, i missed everyone tonight"
1957395823,empty,Today = marking *135
1957396215,sadness,Ugh our two week push to produce a six pack has produced nothing but pain!
1957396708,hate,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
1957397161,hate,Dang you internet. . . Its been down all night. . .
1957397407,worry,":| Yikes,  ants are everywhere in the house.  Ants scare me"
1957397410,hate,@bb_nation just launched twittix v1.10 - not convinced
1957398648,sadness,ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...
1957398677,sadness,@love2reed thx girl! I just now woke up! I cnt believe I'm sick!! Now I have a fever... Wish I could pound nyquil  This sucks.
1957398769,worry,"its at 3 am, im very tired but i can't sleep"
1957399202,sadness,@donald_jackson already there's none left  back to cabbage soup
1957399970,sadness,Wrong button  ... My music biz building that is.
1957399972,worry,@r4nt penis.  @shdwtrev i hope you made sure it's okay. D:
1957400770,sadness,"having the flu, not the swinish-one, but the flu."
1957400803,sadness,really annoyed that work appear to have blocked facebook now...
1957401335,worry,@hermorrine Yeah I've noticed  I miss Spender. But you were closer to him. How are you holding up?
1957401551,worry,looking at the sunshine out of my office window
1957401850,hate,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
1957402129,worry,@ashmart miss you
1957402597,worry,i'm lonely.  i need some hug.
1957403098,hate,How freaking cold is it out in Sydney tonight...
1957403389,sadness,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
1957403428,sadness,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*
1957403480,worry,Trying to get to sleep but my migraine is getting in the way
1957403743,worry,Off to get ready for toms..  gotta go make sure he's not done anything stupid  ill tweet later.
1957403754,hate,woke up from bad dream.  grrrr
1957403824,worry,@yukihoang and of course it happens on the day I got a carwash.
1957404195,hate,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957404489,worry,anticipating a tough day ahead
1957405491,worry,"@sarahlchu  poor you lmao, just stick your head out the window!"
1957406009,worry,Grrr... why can't I fall asleep
1957406370,worry,My head hurts
1957406858,worry,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth."
1957407020,worry,is jealous of his family  their all having an amazing breakfast and all i get is rice crispies
1957407698,worry,@siskack what?? can't believe it
1957407968,sadness,@AyeBloodyRight Taking the souls of your friends and family and watching them die is a nightmare. Trust me
1957408010,worry,Ugg. Unpacking sucks
1957408530,worry,"@andyclemmensen aww haha, i want one but can't get one coz u dun  have my number"
1957408561,hate,I hate it when this computer screws up and decides not to play sound on videos
1957409096,worry,"REALLY want to go to an old friend's party tonight, but I have fakeflu. That and alcohol probably won't mix well."
1957410592,worry,@shaundiviney i got a messgae but it didnt work cause i have a text saver not like money credit  im sad now. wat do i do?? xoxo
1957410722,sadness,missin my bro..
1957410954,empty,is tired of being tired
1957411775,sadness,@DarynJones Your youtube account is down.
1957411988,worry,im back to this z-index problem...again
1957412378,sadness,still sick  @ Home http://loopt.us/iArPRg.t
1957412380,sadness,not feeling too great today
1957412478,worry,"Am in the place called 0UT OF NOW WHERE!! Take me out from here, somebody  http://myloc.me/1XRI"
1957412584,sadness,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional
1957413321,worry,"I want to ride my bicycle today, but it's too cold and cloudy today"
1957413593,boredom,"Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!"
1957413976,sadness,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
1957414719,worry,Up already  Nooooooo!
1957414727,empty,@LittleLee yup! way to fucking early and I'm already at work
1957414856,sadness,Ria got a a G1 phone and im jealous
1957415641,worry,Have a golf ball sized swelling on my ankle and it's turned black and blue.
1957415838,sadness,my party is wiped out they be all dead and stuff
1957416220,worry,@LydiaCaesar why have you still not called me back regarding the groundbreaking production i sent you earlier
1957416738,sadness,"@Branwen6277 I'm better today.  Yesterday was really hard.  It's still just so unbelievable.  I miss him, too... and probably always will."
1957416857,worry,I only hve 9followers
1957421094,worry,I should be sleep. I have to wake up soooo early
1957421741,worry,@weelissa p.s. Dead like me was awsome. Loved that show  missed the last 2 episodes tho ?
1957422877,worry,@phenryss What's wrong?
1957423525,worry,t'internet on blackberry fooked so no checking of the tweets and whether phill has taken up my request
1957424185,sadness,is lonely in need of company
1957425216,worry,Wondering why it's so cold - the skylight is open - I left the gas on this morning
1957425437,worry,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him
1957425787,worry,I can't go to sleep until tech support emails me back
1957425914,worry,"@Debblues didn't know you folks were there, sorry."
1957426142,worry,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty."
1957426182,sadness,@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
1957426614,worry,@aprilholle hmm. grows. in this case i am screwed. i can't even keep the &quot;easy care&quot; love fern alive.
1957426941,empty,@katiemoffat I was never a good stereotypical teen
1957427070,sadness,hates continually getting sick whenever he has exams
1957428311,sadness,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
1957428358,worry,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation
1957429060,worry,I went green yesterday and I was out so I missed it  do I get another certificate????
1957429079,worry,"Heading to the hospital to sort out my back, not looking forward to this"
1957429200,worry,is ready for a productive friday. one of the last of the year
1957429768,worry,is sick &amp; tired of being sick &amp; tired
1957430094,sadness,stupid weather
1957430312,worry,Just found out one of my ankles is swollen...eeks now it hurts
1957430884,empty,"I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck"
1957430907,worry,I had the worst dream ever: the Lakers were losing 11 : ZIP  &amp; Courney Cox had a mohawk wtf.
1957430941,sadness,Why cant a girl just like me for who i am and not whats in my walet?
1957431361,worry,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught."
1957431489,worry,@minauderie @oxygen8705 Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!
1957432819,worry,@bekimccabe true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways
1957432831,worry,@songbookbaby lol. u got AC right? u know it's getting chill here again...  n its gona rain tmr
1957433026,worry,not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want
1957433634,worry,@Amara_angel I cant i dont have mms  but i will waer it nexxt time i see you
1957434111,sadness,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
1957434478,worry,just got on twitter. no friends to add!  none of my friends are in twitter
1957434742,sadness,"@overshootTV Thx! Old computer here, too slow for both Kubuntu and Blender really."
1957434779,worry,@xcharlotteyx Awww it's still not the same  I'm going to have a look though.
1957434786,worry,vmware fusion seems getting slower and slower
1957435007,hate,Waiting for my driver! Hate to wait!!!!!
1957435158,sadness,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!
1957435228,worry,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;(
1957435496,sadness,@Velf79 Missed you last night hon
1957436057,worry,"@colocelt My man, its like 3:30 in NJ. I have classes to worry about again"
1957439635,sadness,@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?
1957440033,worry,I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry
1957440078,sadness,"And apparently I misplaced my iPod, the 30 gb"
1957440258,sadness,very disappointed in him    gonna have to sleep it off....
1957440766,worry,Is also having a lonely night.... Wishing she could go to Audun's so that she doesn't have that bad dream again...
1957441479,hate,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957442173,hate,@she_shines92 aww that sucks
1957442526,sadness,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
1957442679,worry,wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest
1957444251,sadness,@heavenlykevinly You go to sleeeeeeepz
1957444306,worry,@arielleGore I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...
1957444525,worry,I just lost a fight against @hangy on Tweefight. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy
1957444593,sadness,is seriously heartbroken!!!
1957444758,hate,@dragonflyeyes nick's voice still makes me wanna kill things
1957444831,worry,"@tonibraxton Will you ever come to SF Bay Area to preform, i feel left out"
1957445001,worry,oh! i think i didnt do well on my photo editing for Db!  sorry :|
1957445052,worry,Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh
1957445117,worry,start work 2 moro at 6:30.  not looking forward to it
1957445252,sadness,@NellaGrl ...being lonely all the time.
1957445561,worry,God the weather in London is ammmmazing! Yet I'm on a train half the day
1957446240,worry,Going to see Angels and Demons tonight. It better not scare me!!
1957446539,worry,Having horrible nightmares not gonna go back to sleep
1957446936,sadness,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1957447147,worry,"is trying so hard to not worry and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard."
1957447320,worry,i wish i had more chicken wings
1957447702,worry,Selling 10jaffa race tickets. My friends are so heartless they wont even buy one
1957448065,worry,I feel like I'm on alott of drugs
1957448182,worry,asks can someone pass me some load. :| Kahit 2 pesos lang.  http://plurk.com/p/wxzyr
1957448906,worry,ahhh fusterated
1957448941,anger,"@bcollinstattoo yes, boo for soar throats and earaches!"
1957448963,worry,I think I should hire one of those tranlsators.. because no one ever understands me....
1957449038,empty,http://twitpic.com/665w2 - see miles away
1957449197,sadness,ouch  epic bruise between my toes and a lump just under my ankle  bad times
1957450274,sadness,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
1957451066,worry,@MrDix ugly. What programmes do you have open?
1957451499,worry,massive headache. argh
1957451625,worry,It's so hard to settle on a name
1957452386,sadness,Heading home. Could really have done without banging my head on the way into the bus
1957452600,worry,@AlexAllTimeLow awww that is very sad.  I sawwy
1957452660,sadness,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck
1957452685,worry,"feels sorry every time I'm printing out, I use like 200 new papers"
1957452732,sadness,Doing uni work all weekend. Fun times
1957452923,sadness,@_enzo blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses
1957453581,sadness,"@aliwise TMZ HARVEY LEVIN, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
1957453609,sadness,First time I'm going home early  sucks to b single no one to call
1957454104,hate,@chuybe again your fault  i didnt make u leave
1957454639,worry,@mosapp just say no reeesee cup
1957455270,worry,Ill in bed my stomach is killing me
1957455502,sadness,@veronicasmusic When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year   Made me sad
1957456086,worry,@menace718bk Bummer I know   LOL  I actually do more partying when i am in school then out of school..I think it somehow helps me..hahaha!
1957456442,worry,"Housemate saw Angel &amp; Demons last night, but left me at home. Was looking forward to seeing that  Wanted 2 reminise http://bit.ly/qFsAg"
1957457074,worry,And it's starting to get cold
1957457324,worry,@mikusi gawd. People still remember the preggers comment. Hate you!
1957457689,sadness,"hmm. I'm disappointed. I made 2 servings, and I am only able to enjoy one because my stomach is now full  wishing I had company to help."
1957457743,worry,@iFollowMike ugh I'm not doin too good
1957457789,worry,Whyyy am I still awake when I have to work at 8?! This is not good
1957458128,worry,really thinks wee callum should of got through last night
1957458292,sadness,its taking foreverrr for @jess_0000 to get here  im bored..
1957458462,worry,I had my hair cut today and my boyfriend didn't notice....
1957458941,hate,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
1957459248,worry,Did not feel like getting up
1957459378,sadness,is very cold
1957459568,worry,"Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more fun.."
1957459680,worry,"its at 3 am, im very tired but i can't sleep  but i try it"
1957460293,sadness,what a waste of lives ... http://tr.im/mLou
1957460364,sadness,"@mjh81 I know man, my day off and am pulling myself out of bed"
1957460452,hate,got such sore feet
1957460469,worry,"@Wykrzyknik uff, ble litt trist av ï¿½ lese den siste tweetsen din  the challenge prooved too be tough!! :'("
1957460511,worry,i cant find my itouch for the 64577 billionth time n i need it to sleep
1957460526,sadness,@yenbearr yis  i ryke it.
1957460735,worry,"Back from A&amp;E, very nice Doctor diagnosed ligament damage, she felt I could still do my 5k run, but it might take me 10 days to heal"
1957460736,sadness,I'm havin the stupid stomach pain again &amp; again... Today is my outing with SPH frenz &amp; my stomach nvr fails to dissappoint me. Haiz
1957461215,sadness,if not impossible
1957461849,worry,Son's 15th Birthday this weekend.Taking him out for a Mexican meal and a major game buying spree.I miss the Lego days
1957462323,worry,@AmalSyazwani i shorry bebeh  it okeh ada one more chance.
1957462405,sadness,boo for all the season finales..
1957462485,worry,"Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour"
1957462569,worry,cavs got lucky 2night  lol but lebron took over and killed em another triple double
1957462737,sadness,"@OpheliaPunk nothing  it's sad, actually"
1957463446,worry,Rain rain go away
1957464154,worry,Fucking typical. GH:M arrives just as I leave for work. It's going to be a long day
1957464216,sadness,@Vzzzbx I'm glad/sad that it's not just me/my iPhone  #badoptus
1957464811,worry,Bout to knock out. Feelin a lil sick  peace y'all
1957465170,worry,Just got home after walking the dogs.  Very humid in Kaneohe.  No AC in my home    Ceiling fans work!
1957465210,worry,"@Cadistra NOOOO I'll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. &gt;_&gt;"
1957465259,hate,FUCKSAKE i shouldn't smoke so much stuff.
1957465395,sadness,likes being friends but it hurts when u love your friend but the feelings arent the same. trying to sleep. has to really try to give up.
1957466403,worry,Why don't any of my friends ever miss me  why do 40 year old pervs like me  why can't I be a shape shifter ((((((((((((((((((
1957466651,worry,"Entered house searching mode yesterday... we need to find an apartment in Dï¿½sseldorf until the end of August, this one was temporary..."
1957467419,sadness,"@TheLastDoctor He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died."
1957467675,worry,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow
1957467935,hate,So damn tired! Another long day trw!
1957468342,hate,"just woke up, I'm starving"
1957469109,sadness,going down the post office to try and sort this whole ebay hacker thing
1957469278,empty,sore throat. Planning the TET outing to Marwell though...good times
1957469877,worry,"@abduzeedo something wrong, layout of abduzzeedo site looks no good today, anyone?"
1957469992,worry,Getting that funny feeling that usually indicates I'm sick. Great....
1957470293,sadness,Bacon Fail at Gulb... lack of chef
1957470717,worry,"got another long day of papers and projects tomorrow  but this time one of the projects is shaving, its been like 2 mths lol. man legs.eww"
1957471166,worry,"@thatlass yeah, it's gonna be rubbish!"
1957471766,sadness,@chantalclaret D; You get hate tweets  that's sasd.
1957471968,sadness,is suprisingly okay. or possibly still drunk. goodbyes suck though
1957472022,worry,Just checked my bank balance. I spend like a millionaire despite the fact I am nowhere near as rich as one.
1957472094,worry,"Wow i will be away and my &quot;expecting&quot; wife is going to be here in India, thats gonna suck since I have made her so dependent on myself"
1957472320,sadness,i wanna go out
1957472414,sadness,"it's overwhelming how i'm finally catching up with my cousin/bff since i was three who i haven't seen in years. ah, memories. miss her"
1957472514,worry,"missing my man, two months is so long to not see him"
1957473438,sadness,SF felt WAY too intense for me tonight. Hope that doesn't keep up. Upset with myself for not hanging with @fascinated and pearl
1957473563,worry,"I read the disclaimer, I had to close my browser  http://tinyurl.com/n28lr3"
1957473571,worry,Its chilly n lonley n this livingroom
1957474013,sadness,"@divabat so sorry to hear that.  I lost two hard drives this year, I know the feeling"
1957474049,sadness,So many farewell parties! sad to see people leaving ..
1957474522,worry,Memphis just can't catch a break these days. My poor Tigers
1957474784,sadness,I'm sleepy but is feeling under the weather! ugh! These damn tonsils. I need some company or somebody to talk too!
1957475168,worry,5500 words and counting.  My hands hurt
1957475589,worry,I miss the Doctor Who regular series.
1957475954,worry,Jeez! Little one is seriously constipated. Don't know what to do anymore. Anyone tips? It's terrible seeing him in serious pain
1957476026,sadness,im the only ho that didnt go to tigerheat tonite
1957476665,worry,"@damienmulley Yes otherdad  @katiemoffat Wait, do I go back to sleep or cause mischief?"
1957476852,sadness,not to be too macabre but its hard to believe we dropped a real nuclear weapon on real japanese humans.  http://ow.ly/9NRu #warisfucked
1957476860,worry,Inshalla! Devo I wont be at the Astor tonight
1957477011,sadness,@OpheliaPunk i wish i wasn't all  bummed but i kinda am
1957477066,sadness,@notmywords yup-unfortunately  Took today off work and just slept all day.
1957477381,worry,iTunes upgrade reset playcount to zero  How will I know which one of 143 Hasta Siempre versions I liked best?
1957477598,sadness,is feeling so bored... i miss school time
